,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,WhetherRemodelled,AgeofProperty
502,20,RL,70.0,9170,Reg,Corner,Edwards,1Story,5,7,Hip,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,ALQ,698,420,1214,Ex,1214,0,1214,1,1,0,2,TA,6,0,None,Detchd,Unf,2,461,0,0,140000,0,42
503,20,RL,100.0,15602,IR1,Inside,Crawfor,1Story,7,8,Gable,BrkFace,Wd Sdng,None,0.0,TA,CBlock,TA,No,ALQ,1247,254,1501,TA,1801,0,1801,1,2,0,1,TA,6,2,TA,Attchd,Fin,2,484,0,54,289000,1,51
504,160,RL,24.0,2308,Reg,Inside,NPkVill,2Story,6,5,Gable,Plywood,Brk Cmn,None,0.0,TA,CBlock,TA,No,ALQ,257,103,855,TA,855,467,1322,0,2,1,3,TA,6,1,Fa,Attchd,Unf,2,440,260,0,147000,0,35
505,90,RM,60.0,7596,Reg,Inside,OldTown,2Story,5,5,Hip,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,CBlock,TA,No,Unf,0,960,960,Gd,960,1000,1960,0,2,0,4,TA,10,0,None,Detchd,Unf,2,400,0,0,124500,0,57
506,60,RL,80.0,9554,IR1,Inside,SawyerW,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,125.0,Gd,PConc,Gd,No,GLQ,380,397,777,Ex,1065,846,1911,0,2,1,3,Gd,8,1,TA,Attchd,RFn,2,471,182,81,215000,1,13
507,20,FV,75.0,7862,IR1,Inside,Somerst,1Story,6,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,27,1191,1218,Ex,1218,0,1218,0,2,0,2,Gd,4,0,None,Attchd,Fin,2,676,0,102,208300,0,0
508,70,RM,60.0,9600,Reg,Inside,OldTown,2Story,7,9,Gambrel,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Rec,141,548,689,Ex,689,689,1378,0,2,0,3,Gd,7,1,Gd,Detchd,Unf,2,360,0,0,161000,1,80
509,20,RL,80.0,9600,Reg,Corner,NAmes,1Story,5,6,Gable,MetalSd,MetalSd,BrkFace,132.0,TA,CBlock,TA,No,ALQ,991,50,1041,Ex,1041,0,1041,1,1,0,3,TA,6,0,None,Attchd,RFn,1,270,224,88,124500,0,50
510,20,RL,75.0,14559,Reg,Inside,NAmes,1Story,5,7,Hip,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,CBlock,TA,No,BLQ,650,178,1008,Ex,1363,0,1363,1,1,0,2,TA,6,2,TA,CarPort,Unf,1,288,324,42,164900,1,58
511,120,RL,40.0,6792,IR1,Inside,NridgHt,1Story,7,5,Gable,VinylSd,VinylSd,Stone,94.0,Gd,PConc,Gd,No,Unf,0,1368,1368,Ex,1368,0,1368,0,2,0,2,Gd,6,1,Gd,Attchd,RFn,2,474,132,35,202665,1,1
512,20,RL,70.0,9100,Reg,Corner,NAmes,1Story,5,5,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,BLQ,521,169,864,TA,864,0,864,1,1,0,3,TA,5,0,None,Detchd,Unf,2,624,0,0,129900,0,48
513,20,RL,71.0,9187,Reg,Corner,Mitchel,1Story,6,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,ALQ,336,748,1084,TA,1080,0,1080,0,1,1,3,TA,5,0,None,Attchd,Unf,2,484,120,0,134000,0,24
514,45,RL,55.0,10594,Reg,Inside,Crawfor,1.5Unf,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0,768,768,Fa,789,0,789,0,1,0,2,TA,5,0,None,Detchd,Unf,1,200,0,0,96500,1,81
515,20,RL,94.0,12220,Reg,Inside,NridgHt,1Story,10,5,Hip,CemntBd,CmentBd,BrkFace,305.0,Ex,CBlock,Ex,No,GLQ,1436,570,2006,Ex,2020,0,2020,1,2,1,3,Ex,9,1,Gd,Attchd,Fin,3,900,156,54,402861,0,0
516,80,RL,69.0,10448,IR1,Corner,NWAmes,SLvl,6,6,Gable,HdBoard,HdBoard,BrkFace,333.0,TA,CBlock,TA,No,Unf,0,689,689,TA,1378,741,2119,0,2,1,3,TA,7,1,TA,Attchd,RFn,2,583,0,104,158000,0,37
517,60,RL,79.0,10208,IR1,Inside,NoRidge,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,921.0,Gd,PConc,Gd,No,Unf,0,1264,1264,Ex,1277,1067,2344,0,2,1,3,Gd,7,1,TA,Attchd,RFn,3,889,220,0,265000,1,13
518,60,RL,69.0,9531,IR1,CulDSac,CollgCr,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Mn,GLQ,706,88,794,Ex,882,914,1796,1,2,1,3,TA,7,0,None,Attchd,RFn,2,546,0,36,211000,0,9
519,70,RL,53.0,10918,Reg,Inside,Crawfor,2Story,7,9,Gambrel,MetalSd,MetalSd,None,0.0,Gd,BrkTil,Gd,No,Unf,0,1276,1276,Ex,1276,804,2080,0,1,1,3,Gd,9,2,Gd,Detchd,Unf,1,282,0,0,234000,1,83
520,190,RL,60.0,10800,Reg,Inside,OldTown,2Story,4,7,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,None,None,None,0,0,0,TA,694,600,1294,0,2,0,3,TA,7,0,None,None,None,0,0,220,114,106250,1,108
521,20,RL,90.0,11988,IR1,Corner,NAmes,1Story,6,6,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,Rec,777,467,1244,Ex,1244,0,1244,0,1,1,3,TA,6,2,Gd,Attchd,Unf,1,336,0,40,150000,0,50
522,50,RM,50.0,5000,Reg,Corner,BrkSide,1.5Fin,6,7,Gable,CemntBd,CmentBd,None,0.0,TA,CBlock,TA,No,ALQ,399,605,1004,Ex,1004,660,1664,0,2,0,3,TA,7,2,Gd,Detchd,Unf,2,420,0,24,159000,1,59
524,60,RL,95.0,11787,IR1,Inside,NoRidge,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,594.0,Gd,PConc,Gd,No,GLQ,719,660,1379,Ex,1383,1015,2398,1,2,1,3,Gd,8,1,TA,Attchd,Fin,3,834,239,60,315750,1,11
525,20,FV,62.0,7500,Reg,Inside,Somerst,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,1257,1257,Ex,1266,0,1266,0,2,0,3,Gd,6,1,TA,Attchd,Unf,2,453,38,144,176000,0,1
526,20,RL,70.0,13300,Reg,Inside,NAmes,1Story,5,7,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Gd,No,Rec,377,551,928,TA,928,0,928,0,1,0,2,TA,4,0,None,Attchd,Unf,1,252,261,0,132000,1,51
527,60,RL,67.0,14948,IR1,Inside,NridgHt,2Story,9,5,Hip,VinylSd,VinylSd,Stone,268.0,Ex,PConc,Ex,Av,GLQ,1330,122,1452,Ex,1476,1237,2713,1,2,1,3,Ex,11,1,Gd,Attchd,Fin,3,858,126,66,446261,0,0
528,30,RL,58.0,9098,IR1,Inside,Edwards,1Story,4,7,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,Mn,ALQ,348,180,528,Ex,605,0,605,1,1,0,2,TA,5,0,None,None,None,0,0,0,0,86000,1,87
529,20,RL,69.0,32668,IR1,CulDSac,Crawfor,1Story,6,3,Hip,Wd Sdng,Stone,None,203.0,Gd,PConc,TA,No,Rec,1219,816,2035,TA,2515,0,2515,1,3,0,4,TA,9,2,TA,Attchd,RFn,2,484,0,0,200624,1,50
530,80,RL,85.0,10200,Reg,Inside,Timber,SLvl,6,5,Gable,HdBoard,HdBoard,BrkFace,219.0,Gd,CBlock,Gd,Av,GLQ,783,678,1461,Ex,1509,0,1509,1,2,0,3,Gd,5,1,Fa,Attchd,RFn,2,600,224,0,175000,1,20
531,70,RM,60.0,6155,IR1,FR3,BrkSide,2Story,6,8,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Fa,Mn,Unf,0,611,611,Ex,751,611,1362,0,2,0,3,TA,6,0,None,Detchd,Fin,2,502,0,0,128000,1,88
532,20,RL,60.0,7200,Reg,Inside,NAmes,1Story,5,7,Gable,VinylSd,VinylSd,None,0.0,TA,Slab,None,None,None,0,0,0,Ex,827,0,827,0,1,0,2,TA,5,1,Po,Detchd,Unf,1,392,0,0,107500,1,55
533,20,RL,50.0,5000,Reg,Inside,BrkSide,1Story,1,3,Gable,VinylSd,VinylSd,None,0.0,Fa,Slab,None,None,None,0,0,0,Fa,334,0,334,0,1,0,1,Fa,2,0,None,None,None,0,0,0,0,39300,1,61
534,60,RL,74.0,9056,IR1,Inside,Gilbert,2Story,8,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,Av,Unf,0,707,707,Ex,707,707,1414,0,2,1,3,Gd,6,1,Gd,Attchd,Fin,2,403,100,35,178000,0,2
535,190,RL,70.0,7000,Reg,Inside,Edwards,2Story,5,7,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,Gd,Gd,GLQ,969,148,1117,TA,820,527,1347,1,1,0,3,TA,5,0,None,None,None,0,0,85,0,107500,1,98
536,60,RL,57.0,8924,IR1,CulDSac,CollgCr,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Av,Unf,0,880,880,Ex,880,844,1724,0,2,1,3,Gd,8,0,None,Attchd,Fin,2,527,120,155,188000,1,10
537,20,RL,69.0,12735,IR1,FR2,NAmes,1Story,4,5,Hip,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,BLQ,600,264,864,TA,864,0,864,0,1,0,3,TA,5,0,None,Detchd,Unf,2,576,216,0,111250,0,36
538,20,RL,69.0,11553,IR1,Inside,Sawyer,1Story,5,5,Hip,Plywood,Plywood,BrkFace,188.0,TA,CBlock,TA,No,BLQ,673,378,1051,TA,1159,0,1159,0,1,1,3,TA,7,1,Fa,Attchd,Unf,1,336,466,0,158000,0,38
539,20,RL,69.0,11423,Reg,Inside,CollgCr,1Story,8,5,Gable,VinylSd,VinylSd,BrkFace,479.0,Gd,PConc,Gd,Av,GLQ,1358,223,1581,Ex,1601,0,1601,1,2,0,3,Gd,6,1,TA,Attchd,RFn,2,670,180,0,272000,1,9
540,20,RL,85.0,14601,Reg,Inside,Timber,1Story,9,5,Hip,VinylSd,VinylSd,BrkFace,584.0,Ex,PConc,Ex,Av,GLQ,1260,578,1838,Ex,1838,0,1838,1,2,0,2,Ex,8,1,Gd,Attchd,Fin,3,765,270,68,315000,0,3
541,60,RL,69.0,11000,Reg,FR2,NoRidge,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,72.0,Gd,PConc,Gd,No,Unf,0,969,969,Ex,997,1288,2285,0,2,1,4,Gd,8,1,TA,BuiltIn,Fin,3,648,0,56,248000,0,7
542,20,RL,78.0,10140,Reg,Inside,NWAmes,1Story,7,5,Hip,VinylSd,VinylSd,None,0.0,Gd,PConc,Ex,No,LwQ,144,379,1650,Ex,1680,0,1680,1,2,0,3,Gd,7,1,TA,Attchd,Fin,2,583,78,73,213250,1,11
543,120,RH,34.0,4058,Reg,Inside,NAmes,SFoyer,7,5,Gable,MetalSd,MetalSd,BrkFace,182.0,TA,PConc,Gd,Av,GLQ,584,0,723,Ex,767,0,767,1,1,0,1,TA,4,0,None,Attchd,Fin,1,367,120,40,133000,0,9
544,60,RL,58.0,17104,IR1,Inside,Gilbert,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,GLQ,554,100,654,Ex,664,832,1496,1,2,1,3,Gd,7,1,Gd,Attchd,RFn,2,426,100,24,179665,0,0
545,50,RL,69.0,13837,IR1,Corner,NWAmes,1.5Fin,7,5,Gable,HdBoard,HdBoard,BrkFace,178.0,Gd,PConc,Gd,No,GLQ,1002,0,1204,Gd,1377,806,2183,0,2,1,4,Gd,9,0,None,Attchd,Unf,3,786,0,0,229000,0,18
546,50,RL,70.0,8737,IR1,Inside,BrkSide,1.5Fin,6,7,Gable,BrkFace,Wd Sdng,None,0.0,TA,BrkTil,Gd,No,Rec,300,765,1065,Ex,915,720,1635,0,1,1,3,TA,6,1,Gd,Detchd,Unf,2,440,0,38,210000,1,84
547,85,RL,54.0,7244,Reg,Inside,Mitchel,SFoyer,5,7,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,Gd,Av,ALQ,619,149,768,Ex,768,0,768,1,1,0,2,TA,5,0,None,Detchd,Unf,2,624,104,0,129500,0,37
548,20,RM,49.0,8235,IR1,Inside,OldTown,1Story,5,7,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,LwQ,180,0,825,TA,825,0,825,1,1,0,2,TA,4,0,None,Detchd,RFn,2,720,140,50,125000,1,53
549,60,FV,75.0,9375,Reg,Inside,Somerst,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,912,912,Ex,912,1182,2094,0,2,1,4,Gd,8,1,Gd,BuiltIn,Fin,2,615,182,182,263000,1,6
550,120,RL,53.0,4043,Reg,Inside,NPkVill,1Story,6,6,Gable,Plywood,Plywood,None,0.0,TA,CBlock,Gd,No,ALQ,559,510,1069,TA,1069,0,1069,0,2,0,2,TA,4,0,None,Attchd,RFn,2,440,0,55,140000,0,31
551,20,RM,50.0,6000,Reg,Inside,OldTown,1Story,5,6,Hip,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,No,Rec,308,620,928,Gd,928,0,928,0,1,0,3,TA,5,0,None,Attchd,Fin,1,288,0,0,112500,0,51
552,20,RL,87.0,11146,IR1,Inside,NridgHt,1Story,8,5,Gable,VinylSd,VinylSd,Stone,250.0,Gd,PConc,Ex,Av,Unf,0,1709,1709,Ex,1717,0,1717,0,2,0,3,Gd,7,1,Gd,Attchd,RFn,3,908,169,39,255500,0,3
553,20,RL,67.0,8777,Reg,Inside,Edwards,1Story,4,5,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,None,None,None,0,0,0,Ex,1126,0,1126,0,2,0,2,Gd,5,0,None,Detchd,Fin,2,520,0,96,108000,1,60
554,60,RL,85.0,10625,Reg,Inside,NridgHt,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,292.0,Gd,PConc,Gd,No,GLQ,866,132,998,Ex,1006,1040,2046,1,2,1,3,Gd,8,1,Gd,BuiltIn,RFn,3,871,320,62,284000,1,5
555,45,RM,58.0,6380,Reg,Inside,BrkSide,1.5Unf,5,6,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0,993,993,TA,1048,0,1048,0,1,0,2,TA,5,1,Gd,Detchd,Unf,1,280,0,0,113000,1,84
556,20,RL,69.0,14850,IR1,Inside,NAmes,1Story,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Rec,895,197,1092,TA,1092,0,1092,1,1,0,2,TA,6,1,TA,Attchd,Fin,1,299,268,0,141000,0,49
557,50,C (all),60.0,11040,Reg,Inside,IDOTRR,1.5Fin,4,6,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Rec,637,0,637,Gd,897,439,1336,0,1,1,3,TA,7,0,None,CarPort,Unf,1,570,0,47,108000,1,86
558,60,RL,57.0,21872,IR2,FR2,Gilbert,2Story,7,5,Gable,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,Gd,GLQ,604,125,729,Ex,729,717,1446,0,2,1,3,TA,6,1,TA,Attchd,Unf,2,406,264,22,175000,1,12
559,120,RL,69.0,3196,Reg,Inside,Blmngtn,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,18.0,Gd,PConc,Gd,Gd,Unf,0,1374,1374,Ex,1557,0,1557,0,2,0,2,Gd,7,1,TA,Attchd,Fin,2,420,143,20,234000,1,3
560,20,RL,69.0,11341,IR1,Inside,Sawyer,1Story,5,6,Hip,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,CBlock,Gd,No,ALQ,1302,90,1392,TA,1392,0,1392,1,1,1,3,TA,5,1,Gd,Detchd,Unf,2,528,0,0,121500,1,53
561,20,RL,77.0,10010,Reg,Inside,Mitchel,1Story,5,5,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Av,ALQ,1071,195,1389,Gd,1389,0,1389,1,1,0,2,TA,6,1,TA,Attchd,RFn,2,418,240,38,170000,1,32
562,30,RL,63.0,13907,Reg,Inside,Edwards,1Story,5,6,Gable,WdShing,Wd Shng,None,0.0,TA,CBlock,TA,No,BLQ,290,706,996,Ex,996,0,996,1,1,0,3,TA,6,1,Gd,None,None,0,0,144,0,108000,1,68
563,50,RL,66.0,21780,Reg,Inside,Edwards,1.5Fin,6,7,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Gd,Mn,Unf,0,1163,1163,Ex,1163,511,1674,0,2,0,4,TA,8,1,Gd,Detchd,Fin,2,396,72,36,185000,1,90
564,60,RL,69.0,13346,IR1,CulDSac,NoRidge,2Story,7,5,Gable,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,No,GLQ,728,367,1095,Ex,1166,1129,2295,1,2,1,4,Gd,9,1,TA,Attchd,RFn,2,590,0,40,268000,1,14
565,70,RL,66.0,6858,Reg,Corner,SWISU,2Story,6,4,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,Gd,No,Unf,0,806,806,TA,841,806,1647,1,1,1,4,Fa,6,0,None,Detchd,Unf,1,216,0,66,128000,1,95
566,60,RL,77.0,11198,IR1,Inside,StoneBr,2Story,9,5,Hip,VinylSd,VinylSd,BrkFace,245.0,Gd,PConc,Gd,No,Unf,0,1122,1122,Ex,1134,1370,2504,0,2,1,4,Ex,11,1,Gd,BuiltIn,Fin,3,656,144,39,325000,1,3
567,20,RL,70.0,10171,IR1,Inside,NridgHt,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,168.0,Gd,PConc,Gd,No,GLQ,2,1515,1517,Ex,1535,0,1535,0,2,0,3,Gd,7,0,None,Attchd,RFn,2,532,0,0,214000,0,6
568,50,RL,79.0,12327,IR1,Inside,SawyerW,1.5Fin,8,8,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,Gd,Gd,GLQ,1441,55,1496,Ex,1496,636,2132,1,1,1,1,Gd,5,1,Gd,BuiltIn,Fin,2,612,349,40,316600,1,26
569,90,RL,69.0,7032,IR1,Corner,NAmes,SFoyer,5,5,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,Gd,Gd,GLQ,943,0,943,TA,943,0,943,1,1,0,2,TA,4,2,TA,Detchd,Unf,2,600,42,0,135960,0,27
570,90,RL,74.0,13101,IR1,Inside,NAmes,1Story,5,5,Gable,HdBoard,HdBoard,BrkFace,108.0,TA,CBlock,TA,No,LwQ,231,1497,1728,TA,1728,0,1728,0,2,0,6,TA,10,0,None,Detchd,Unf,2,576,0,0,142600,0,43
571,20,RL,60.0,7332,Reg,Inside,NAmes,1Story,6,6,Gable,WdShing,Wd Shng,BrkFace,207.0,TA,CBlock,TA,No,BLQ,414,450,864,Ex,864,0,864,1,1,0,2,Gd,4,0,None,Attchd,Unf,1,288,168,0,120000,0,47
572,60,RL,83.0,13159,IR1,Corner,Timber,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Ex,Av,Unf,0,846,846,Gd,846,846,1692,0,2,1,3,Gd,6,0,None,Attchd,RFn,2,650,208,114,224500,0,0
573,80,RL,76.0,9967,IR1,Inside,Gilbert,SLvl,7,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,384,384,Ex,774,656,1430,0,2,1,3,TA,8,1,TA,BuiltIn,RFn,2,400,100,0,170000,0,7
574,80,RL,70.0,10500,Reg,FR2,NAmes,SLvl,5,7,Gambrel,MetalSd,AsphShn,BrkFace,82.0,TA,CBlock,TA,Av,ALQ,349,23,372,TA,576,533,1109,0,1,0,3,TA,5,0,None,BuiltIn,Unf,1,288,35,0,139000,1,36
575,50,RL,80.0,8480,Reg,Inside,NAmes,1.5Fin,5,5,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Rec,442,390,832,TA,832,384,1216,0,1,0,2,TA,6,0,None,Detchd,Unf,1,336,158,0,118500,1,61
576,50,RL,52.0,6292,Reg,Inside,SWISU,1.5Fin,7,7,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0,861,861,Gd,877,600,1477,0,2,0,3,TA,6,1,Gd,Detchd,Unf,1,216,0,50,145000,1,81
577,80,RL,96.0,11777,IR1,Inside,Sawyer,SLvl,5,6,Gable,VinylSd,VinylSd,BrkFace,97.0,TA,CBlock,TA,Av,LwQ,328,285,1164,Ex,1320,0,1320,1,1,0,3,TA,6,2,Fa,Attchd,RFn,2,564,160,68,164500,0,40
578,160,FV,34.0,3604,Reg,Corner,Somerst,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,689,689,Ex,703,689,1392,0,2,0,2,Gd,5,0,None,Detchd,Unf,2,540,0,102,146000,0,1
579,50,RM,81.0,12150,Reg,Inside,OldTown,1.5Fin,5,5,Gable,MetalSd,MetalSd,BrkFace,335.0,TA,BrkTil,TA,No,Unf,0,1050,1050,Ex,1050,745,1795,0,2,0,4,TA,7,0,None,Attchd,Unf,1,352,0,0,131500,0,54
580,20,RL,69.0,14585,IR1,CulDSac,NAmes,1Story,6,6,Gable,Wd Sdng,Wd Sdng,BrkFace,85.0,TA,CBlock,TA,No,BLQ,594,331,1144,Ex,1429,0,1429,0,1,0,3,Gd,7,2,Gd,Attchd,Unf,2,572,216,110,181900,1,47
581,20,RL,98.0,12704,Reg,Inside,NridgHt,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,306.0,Ex,PConc,Ex,No,Unf,0,2042,2042,Ex,2042,0,2042,0,2,1,3,Ex,8,1,Gd,Attchd,RFn,3,1390,0,90,253293,1,1
582,90,RL,81.0,11841,Reg,Inside,Edwards,SFoyer,6,5,Gable,HdBoard,HdBoard,BrkFace,104.0,TA,CBlock,Gd,Av,GLQ,816,0,816,TA,816,0,816,1,1,0,3,TA,5,0,None,None,None,0,0,0,32,118500,0,17
584,50,RM,51.0,6120,Reg,Inside,BrkSide,1.5Fin,4,7,Gable,AsbShng,AsbShng,None,0.0,TA,BrkTil,TA,No,Unf,0,884,884,Ex,989,584,1573,0,1,0,3,Gd,6,0,None,Detchd,Unf,1,240,0,0,133000,1,74
585,20,RL,88.0,11443,Reg,Inside,Timber,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,208.0,Gd,PConc,Ex,Gd,GLQ,1460,408,1868,Ex,2028,0,2028,1,2,0,2,Gd,7,2,Gd,Attchd,RFn,3,880,326,66,369900,1,1
586,30,RL,55.0,10267,Reg,Inside,BrkSide,1Story,6,7,Gable,Stucco,Wd Shng,None,0.0,TA,BrkTil,TA,Mn,Rec,210,0,816,Ex,838,0,838,1,1,0,2,Fa,5,0,None,Detchd,Fin,1,275,0,0,130000,1,90
587,85,RL,74.0,8740,IR1,Inside,Sawyer,SFoyer,5,6,Hip,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,Av,ALQ,672,168,840,TA,860,0,860,1,1,0,2,TA,4,0,None,Detchd,Unf,2,528,0,0,137000,0,27
588,20,RL,65.0,25095,IR1,Inside,ClearCr,1Story,5,8,Flat,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Gd,GLQ,1324,113,1437,Ex,1473,0,1473,2,1,0,1,Ex,5,2,Gd,Attchd,Unf,1,452,0,48,143000,1,41
589,40,RM,50.0,9100,Reg,Inside,BrkSide,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,Unf,0,742,742,TA,779,0,935,0,1,0,2,TA,4,0,None,Detchd,Unf,1,308,0,0,79500,1,78
590,60,RL,64.0,8320,Reg,Inside,CollgCr,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,490,280,770,Ex,770,812,1582,0,2,1,3,Gd,6,0,None,Attchd,RFn,2,520,0,45,185900,0,4
592,20,RL,60.0,6600,Reg,Inside,Mitchel,1Story,5,8,Gable,HdBoard,HdBoard,None,0.0,TA,PConc,TA,No,GLQ,816,0,816,Ex,816,0,816,1,1,0,2,TA,4,0,None,Detchd,Fin,2,816,0,0,138000,1,26
593,120,RM,69.0,4435,Reg,Inside,CollgCr,1Story,6,5,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,PConc,Gd,Av,GLQ,685,163,848,Ex,848,0,848,1,1,0,1,Gd,4,0,None,Attchd,Fin,2,420,140,0,140000,0,6
594,20,RL,88.0,7990,IR1,Inside,CollgCr,1Story,5,6,Hip,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,No,Unf,0,924,924,TA,924,0,924,0,1,0,3,TA,5,0,None,Detchd,Unf,1,280,0,0,110000,0,33
595,20,RL,69.0,11302,IR1,Inside,StoneBr,1Story,8,5,Gable,VinylSd,Other,BrkFace,238.0,Gd,PConc,Gd,Gd,GLQ,1422,392,1814,Ex,1826,0,1826,1,2,0,3,Gd,7,1,TA,Attchd,Fin,3,758,180,75,319000,1,1
596,70,RM,60.0,3600,Reg,Inside,OldTown,2Story,6,7,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,Unf,0,684,684,Ex,684,684,1368,0,1,0,3,TA,7,0,None,Detchd,Unf,1,216,0,158,114504,1,96
597,120,RL,53.0,3922,Reg,Inside,Blmngtn,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,72.0,Gd,PConc,Ex,Av,Unf,0,1258,1258,Ex,1402,0,1402,0,0,2,2,Gd,7,1,Gd,Attchd,Fin,3,648,120,16,194201,1,1
598,20,RL,80.0,12984,Reg,Inside,Crawfor,1Story,5,6,Gable,Plywood,Plywood,BrkFace,459.0,TA,CBlock,Gd,Mn,ALQ,1283,0,1430,Ex,1647,0,1647,1,2,0,3,Gd,7,1,TA,Attchd,Fin,2,621,0,0,217500,0,29
599,160,RM,24.0,1950,Reg,Inside,Blueste,2Story,6,6,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,Gd,No,LwQ,81,23,716,TA,716,840,1556,1,2,1,3,TA,6,1,TA,Attchd,Fin,2,452,161,0,151000,0,28
600,60,RL,74.0,10927,Reg,Inside,NridgHt,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,280.0,Gd,PConc,Gd,Av,GLQ,546,512,1058,Ex,1058,846,1904,1,2,1,3,Ex,8,1,Gd,BuiltIn,Fin,2,736,179,60,275000,0,1
601,50,RM,50.0,9000,Reg,Inside,IDOTRR,1.5Fin,6,6,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,No,Unf,0,780,780,TA,780,595,1375,0,1,1,3,Gd,6,1,Gd,Detchd,Unf,1,544,0,162,141000,1,70
602,60,RL,80.0,10041,IR1,Inside,SawyerW,2Story,8,5,Gable,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,Mn,GLQ,789,119,908,Ex,927,988,1915,1,2,1,3,Gd,8,1,TA,Attchd,Fin,2,506,120,150,220000,0,14
